Columbia (U.K.)	Unknown	6/7/1928		WL1132	D19097	Mano a mano / Orquesta Típica Argentina Salvador Pizarro
Columbia (U.K.)	Unknown	2/27/1928		WL937	D19097	Adiós muchachos / Orquesta Típica Argentina Salvador Pizarro
Columbia (U.K.)	1	6/7/1928		WL1137	D19096	Si je ne t'avais pas connu / Yvonne George ; Georges van Parys
Columbia (U.K.)	1	6/7/1928		WL1138	D19096	J'ai pas su y faire / Yvonne George ; Georges van Parys
Columbia (U.K.)	1	6/8/1928		WL1150	D19095	Le bossu / Armand Bernard ; Yvonne George
Columbia (U.K.)	1	6/8/1928		WL1152	D19095	Les cloches de Nantes / Armand Bernard ; Yvonne George
Columbia (U.K.)	2	6/7/1928		WL1136	D19093	C'est pour ça qu'on s'aime / Yvonne George ; Georges van Parys
Columbia (U.K.)	1	6/8/1928		WL1153	D19093	L'autre / Armand Bernard ; Yvonne George
Columbia (U.K.)	2	5/2/1928		WL1038	D19091	Marches and refrains de l'armée française / Orchestre Militaire ; Gabriel Parès
Columbia (U.K.)	1	5/2/1928		WL1039	D19091	Marches and refrains de l'armée française / Orchestre Militaire ; Gabriel Parès
Columbia (U.K.)	2	5/2/1928		WL1037	D19090	Marches and refrains de l'armée française / Orchestre Militaire ; Gabriel Parès
Columbia (U.K.)	Unknown	5/7/1928		WL1054	D19090	Marches and refrains de l'armée française / Orchestre Militaire ; Gabriel Parès
Columbia (U.K.)	Unknown	4/5/1928		WL998	D19089	1re fantaisie pour clarinette, 1re partie. / Auguste Périer ; Pierre Vibert
Columbia (U.K.)	Unknown	4/5/1928		WL999	D19089	1re fantaisie pour clarinette, 2me partie. / Auguste Périer ; Pierre Vibert
Columbia (U.K.)	Unknown	3/5/1928		WL942	D19087	Muñequita de París / Orquesta Argentina Salvador Pizarro
Columbia (U.K.)	Unknown	3/12/1928		WL964	D19087	Araca corazón / Alina da Silva ; Orchestre Argentin Manuel Pizarro
Columbia (U.K.)	Unknown	3/5/1928		WL944	D19086	Flor del tandil / Orquesta Argentina Salvador Pizarro
Columbia (U.K.)	Unknown	3/5/1928		WL946	D19086	Sul lago dei sogni / Orchestre Argentin Manuel Pizarro
Columbia (U.K.)	Unknown	3/12/1928		WL965	D19085	Todavía hay otarios / Orchestre Argentin Manuel Pizarro ; Manuel Pizarro
Columbia (U.K.)	Unknown	3/12/1928		WL967	D19085	Barrio reo / Orchestre Argentin Manuel Pizarro ; Manuel Pizarro
Columbia (U.K.)	Unknown	4/5/1928		WL996	D19072	Lamento & tarantelle. Lamento / Auguste Périer ; Pierre Vibert
Columbia (U.K.)	Unknown	4/5/1928		WL997	D19072	Lamento & tarantelle. Tarantelle / Auguste Périer ; Pierre Vibert
Columbia (U.K.)	Unknown	3/5/1928		WL943	D19069	Ilusión / Alina da Silva ; Orchestre Argentin Manuel Pizarro
Columbia (U.K.)	Unknown	3/12/1928		WL968	D19069	Ojo de agua / Orchestre Argentin Manuel Pizarro
Columbia (U.K.)	Unknown	2/27/1928		WL938	D19059	Queja indiana / Orquesta Típica Argentina Salvador Pizarro
Columbia (U.K.)	Unknown	2/27/1928		WL940	D19059	Anoche a las dos / Orquesta Típica Argentina Salvador Pizarro
Columbia (U.K.)	Unknown	2/27/1928		WL936	D19058	Caído del cielo / Orquesta Típica Argentina Salvador Pizarro
Columbia (U.K.)	Unknown	2/27/1928		WL941	D19058	Bandoneón / Orquesta Típica Argentina Salvador Pizarro
Columbia (U.K.)	2	12/17/1927		WL811	D19057	Morena mia / Orquesta José M. Lucchesi
Columbia (U.K.)	2	12/17/1927		WL812	D19057	Plegaria / Orquesta José M. Lucchesi
Columbia (U.K.)	1	1/19/1928		WL853	D19056	Syrinx / Marcel Moyse ; Georges Truc
Columbia (U.K.)	1	1/19/1928		WL854	D19056	Andante pastoral / Marcel Moyse ; Georges Truc
Columbia (U.K.)	2	12/12/1927		WL760	D19048	Le postillon de Longjumeau. La ronde [Postillon de Lonjumeau. Mes amis, écoutez l'histoire] / Pierre Lamy ; Albert Valsien
Columbia (U.K.)	1	12/12/1927		WL761	D19048	Romance de Maître Pathelin [Maître Pathelin. Je pense à vous quand je m'éveille] / Pierre Lamy ; Albert Valsien
Columbia (U.K.)	Unknown	6/16/1927		WL508	D19045	Cointreau / Columbia Dance Orchestra
Columbia (U.K.)	1	10/14/1927		WL616	D19045	Boukhara / Columbia Dance Orchestra
Columbia (U.K.)	Unknown	5/1/1927		WL451	D13025	Black bottom / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	5/1/1927		WL452	D13025	Dream of love and you / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	5/6/1927		WL429	D13024	Nola / Clément Doucet
Columbia (U.K.)	Unknown	5/6/1927		WL431	D13024	The new St. Louis blues / Jean Wiener
Columbia (U.K.)	Unknown	5/5/1927		WL424	D13022	Bye bye blackbird / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	5/1/1927		WL453	D13022	Fatty good luck / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	5/5/1927		WL422	D13021	Do-do-do / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	5/5/1927		WL428	D13021	Naughty blues / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	5/5/1927		WL420	D13020	Over my shoulders / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	5/5/1927		WL421	D13020	The man I love / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	10/25/1926		WL285	D13018	Happy Charleston / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	10/25/1926		WL287	D13018	Jig-walk / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	4/22/1926		WL276	D13015	Looking for a boy / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	4/22/1926		WL277	D13015	Sweet and low down / Clément Doucet ; Jean Wiener
Columbia (U.K.)	2	4/22/1926		WL282	D13014	Maurice Charleston / Jean Wiener
Columbia (U.K.)	2	4/22/1926		WL283	D13014	La vache dans la cave / Clément Doucet
Columbia (U.K.)	Unknown	12/14/1925		WL265	D13013	Charleston / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/14/1925		WL270	D13013	I wonder where my baby is tonight / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/14/1925		WL257	D13011	Yes sir, that's my baby / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/14/1925		WL263	D13011	I would like to know why / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/14/1925		L253	D13008	What cha call 'em / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/14/1925		L254	D13008	Three balles fifty / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/14/1925		WL259	D13005	Alabamy bound / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/14/1925		WL261	D13005	Steppin' in society / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/14/1925		WL256	D13007	Charleston blues / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/14/1925		WL262	D13007	Why do I love you / Clément Doucet ; Jean Wiener
Columbia (U.K.)	Unknown	12/31/1925		L23	D13002	Sérénade de Méphisto [Faust. Vous qui faites l'endormie] / Louis Morturier ; Gabriel Parès
Columbia (U.K.)	Unknown	12/31/1925		L24	D13002	Air des roses [Damnation de Faust. Voici des roses] / Louis Morturier ; Gabriel Parès
Columbia (U.K.)	Unknown	2/28/1926		B816	D12714	Manon Lescaut. In quelle trine / Bianca Scacciati
Columbia (U.K.)	Unknown	2/28/1926		B829	D12714	Ballo in maschera. Ma dall'arido stelo / Bianca Scacciati
Columbia (U.K.)	Unknown	6/30/1928		WB2003	D12625	Andrea Chénier. Si, fui soldato / Aroldo Lindi
Columbia (U.K.)	Unknown	7/31/1929		WB2653	D12625	Come un bel dì [Andrea Chénier. Come un bel dì di maggio] / Aroldo Lindi
Columbia (U.K.)	Unknown	7/31/1929		WB2658	D12609	Ch'ella mi creda [Fanciulla del West. Ch'ella mi creda libero e lontano] / Aroldo Lindi
Columbia (U.K.)	Unknown	7/31/1929		WB2661	D12609	La fanciulla del West. Or son sei mesi / Aroldo Lindi
Columbia (U.K.)	Unknown	7/31/1929		WB2397	D12606	Non pagliaccio non son [Pagliacci. No! Pagliaccio non son] / Francesco Merli
Columbia (U.K.)	Unknown	7/31/1929		WB2399	D12606	I pagliacci. Vesti la giubba / Francesco Merli
Columbia (U.K.)	Unknown	6/30/1928		WB2000	D12603	Turandot. Non piangere Liù / Aroldo Lindi
Columbia (U.K.)	Unknown	6/30/1928		WB2001	D12603	Nessuno dorma [Turandot. Nessun dorma] / Aroldo Lindi
Columbia (U.K.)	Unknown	12/31/1928		WB2161	D12602	Rigoletto. Parmi veder le lagrime / Roberto D'Alessio
Columbia (U.K.)	Unknown	12/31/1928		WB2169	D12602	Dei miei bollenti spiriti [Traviata. De' miei bollenti spiriti] / Roberto D'Alessio
Columbia (U.K.)	Unknown	12/31/1928		WB2188	D12597	Il sogno [Otello. Era la notte] / Mariano Stabile
Columbia (U.K.)	Unknown	12/31/1928		WB2208	D12597	Urna fatale [Forza del destino. Urna fatale del mio destino] / Mariano Stabile
Columbia (U.K.)	Unknown	6/30/1928		WB1992	D12596	Manon Lescaut. In quelle trine morbide / Maria Laurenti
Columbia (U.K.)	Unknown	6/30/1928		WB2015	D12596	Mefistofele. Spunta l'aurora pallida / Maria Laurenti
Columbia (U.K.)	Unknown	6/30/1928		WB1968	D12592	Quel guardo il cavaliere [Don Pasquale. So anch'io la virtù magica] / Anna-Maria Guglielmetti
Columbia (U.K.)	Unknown	6/30/1928		WB1970	D12592	Don Pasquale. So anch'io la virtù magica / Anna-Maria Guglielmetti
Columbia (U.K.)	Unknown	6/30/1928		WB1988	D12591	Variazioni su un tema di Mozart, Parte I. / Anna-Maria Guglielmetti
Columbia (U.K.)	Unknown	6/30/1928		WB1989	D12591	Variazioni su un tema di Mozart, Parte II. / Anna-Maria Guglielmetti
Columbia (U.K.)	Unknown	6/30/1928		WB1830	D12580	I pescatori di perle. Della mia vita [Pêcheurs de perles. De mon amie fleur endormie] / Dino Borgioli
Columbia (U.K.)	Unknown	6/30/1928		WB1839	D12580	Mercè mercè [Lohengrin. Nun sei bedankt, mein lieber Schwan] / Dino Borgioli
Columbia (U.K.)	Unknown	6/30/1928		WB1823	D12579	Don Pasquale. Tornami a dir che m'ami / Dino Borgioli ; Aurora Rettore
Columbia (U.K.)	Unknown	6/30/1928		WB1828	D12579	Don Pasquale. Sogno soave e casto / Dino Borgioli
Columbia (U.K.)	Unknown	6/30/1928		WB1816	D12578	Numero quindici [Barbiere di Siviglia. All'idea di quel metallo] / Dino Borgioli ; Gino Vanelli
Columbia (U.K.)	Unknown	6/30/1928		WB1817	D12578	Il barbiere di Siviglia. All'idea di quel metallo / Dino Borgioli ; Gino Vanelli
Columbia (U.K.)	Unknown	6/30/1928		WB1815	D12577	Ah! non v'avvicinate [Manon Lescaut. Guardate, pazzo son, guardate] / Francesco Merli
Columbia (U.K.)	Unknown	6/30/1928		WB1841	D12577	Manon Lescaut. Donna non vidi mai / Francesco Merli
Columbia (U.K.)	Unknown	6/30/1928		WB1781	D12576	Ebben, ne andrò lontano [Wally. Ebben? Ne andrò lontana] / Bianca Scacciati
Columbia (U.K.)	Unknown	6/30/1928		WB1782	D12576	La Gioconda. Suicidio / Bianca Scacciati
Columbia (U.K.)	Unknown	6/30/1928		WB1793	D12575	Il trovatore. Stride la vampa / Ebe Stignani
Columbia (U.K.)	Unknown	6/30/1928		WB1796	D12575	Scena delle carte [Carmen. En vain pour éviter] / Ebe Stignani
Columbia (U.K.)	Unknown	6/30/1928		WB1797	D12574	Bohème. O Mimì tu più non torni / Dino Borgioli ; Gino Vanelli
Columbia (U.K.)	Unknown	6/30/1928		WB1806	D12574	Bohème. Nei cieli bigi / Dino Borgioli ; Gino Vanelli
Columbia (U.K.)	Unknown	6/30/1928		WB1807	D12573	Chant hindu [Sadko (Opera). Pesni︠a︡ indiĭskogo gosti︠a︡] / Dino Borgioli
Columbia (U.K.)	Unknown	6/30/1928		WB1818	D12573	Marinaresca / Dino Borgioli
Columbia (U.K.)	Unknown	11/30/1927		WB1691	D12571	A marecchiare [Marechiare] / Enzo De Muro Lomanto
Columbia (U.K.)	Unknown	11/30/1927		WB1718	D12571	La mattinata / Enzo De Muro Lomanto
Columbia (U.K.)	Unknown	11/30/1927		WB1578	D12570	La sonnambula. Prendi l'anel ti dono / Enzo De Muro Lomanto
Columbia (U.K.)	Unknown	11/30/1927		WB1750	D12570	Il sogno [Manon. En fermant les yeux je vois] / Enzo De Muro Lomanto
Columbia (U.K.)	Unknown	1/31/1928		WB1751	D12569	Improvviso, Parte I. [Andrea Chénier. Un dì all'azzurro spazio] / Aroldo Lindi
Columbia (U.K.)	Unknown	1/31/1928		WB1752	D12569	Improvviso, Parte II. [Andrea Chénier. Un dì all'azzurro spazio] / Aroldo Lindi
Columbia (U.K.)	Unknown	11/30/1927		WB1704	D12568	I pagliacci. No! Pagliaccio non son / Aroldo Lindi
Columbia (U.K.)	Unknown	11/30/1927		WB1710	D12568	Il trovatore. Di quella pira / Aroldo Lindi
Columbia (U.K.)	Unknown	11/30/1927		WB1643	D12567	Siciliana di Pergolesi : Tre giorni son che Nina. / Roberto D'Alessio
Columbia (U.K.)	Unknown	11/30/1927		WB1644	D12567	Il barbiere di Siviglia. Se il mio nome saper... / Roberto D'Alessio
Columbia (U.K.)	Unknown	11/30/1927		WB1642	D12566	I pescatori di perle. Della mia vita [Pêcheurs de perles. De mon amie fleur endormie] / Roberto D'Alessio
Columbia (U.K.)	Unknown	11/30/1927		WB1650	D12566	Fedora. Amor ti vieta / Roberto D'Alessio
Columbia (U.K.)	Unknown	11/30/1927		WB1641	D12565	Aurette a cui si spesso [Lohengrin. Euch Lüften, die mein Klagen] / Maria Zamboni
Columbia (U.K.)	Unknown	11/30/1927		WB1649	D12565	Manon. La tua non è la mano / Maria Zamboni
Columbia (U.K.)	Unknown	11/30/1927		WB1651	D12564	Se il mio nome... [Barbiere di Siviglia. Se il mio nome saper] / Enzo De Muro Lomanto
Columbia (U.K.)	Unknown	11/30/1927		WB1652	D12564	Ecco ridente in ciel [Barbiere di Siviglia. Ecco ridente in cielo] / Enzo De Muro Lomanto
Columbia (U.K.)	Unknown	11/30/1927		WB1573	D12562	Andrea Chénier. Come un bel dì di maggio. Come un bel dì / Luigi Marini
Columbia (U.K.)	Unknown	11/30/1927		WB1558	D12562	Recondite armonie [Tosca. Recondita armonia] / Luigi Marini
Columbia (U.K.)	Unknown	11/30/1927		WB1577	D12561	La bohème. O soave fanciulla / Aida Cipelli ; Luigi Marini
Columbia (U.K.)	Unknown	11/30/1927		WB1575	D12561	La bohème. Ci lascieremo alla stagion / Aida Cipelli ; Luigi Marini
Columbia (U.K.)	Unknown	11/30/1927		WB1557	D12558	Improvviso, Parte II. [Andrea Chénier. Un dì all'azzurro spazio] / Luigi Marini
Columbia (U.K.)	Unknown	11/30/1927		WB1555	D12558	Improvviso, Parte I. [Andrea Chénier. Un dì all'azzurro spazio] / Luigi Marini
Columbia (U.K.)	Unknown	12/31/1927		WB1423	D12555	Boheme. Donde lieta usciste [Bohème. Donde lieta uscì] / Bianca Scacciati
Columbia (U.K.)	Unknown	4/30/1927		WB1323	D12555	Otello. Ora e per sempre addio / Francesco Merli
Columbia (U.K.)	Unknown	4/30/1927		WB1371	D12552	La danza : Tarantella. / Rosetta Pampanini
Columbia (U.K.)	Unknown	4/30/1927		WB1370	D12552	Nozze di Figaro. Voi che sapete / Rosetta Pampanini
Columbia (U.K.)	Unknown	8/31/1927		WB1389	D12551	Iris. Or dammi il braccio tuo / Alessandro Granda
Columbia (U.K.)	Unknown	4/30/1927		WB1331	D12551	Serenata [Iris. Apri la tua finestra] / Alessandro Granda
Columbia (U.K.)	Unknown	4/30/1927		WB1299	D12550	La traviata. Addio del passato / Maria Gentile
Columbia (U.K.)	Unknown	4/30/1927		WB1298	D12550	La traviata. Dei miei bollenti spiriti / Dino Borgioli
Columbia (U.K.)	Unknown	8/31/1927		WB1386	D12549	Ah! non credevi tu [Mignon. Elle ne croyait pas] / Roberto D'Alessio
Columbia (U.K.)	Unknown	8/31/1927		WB1385	D12549	Addio Mignon [Mignon. Adieu, Mignon] / Roberto D'Alessio
Columbia (U.K.)	Unknown	4/30/1927		WB1378	D12548	Turandot. Morte di Liù [Turandot. Tu che di gel sei cinta] / Rosetta Pampanini
Columbia (U.K.)	Unknown	4/30/1927		WB1377	D12548	Turandot. Signore ascolta / Rosetta Pampanini
Columbia (U.K.)	Unknown	4/30/1927		WB1330	D12547	Mefistofele. Ave Signor / Tancredi Pasero
Columbia (U.K.)	Unknown	4/30/1927		WB1325	D12547	Lohengrin. O re del ciel / Tancredi Pasero
Columbia (U.K.)	Unknown	4/30/1927		WB1305	D12546	Infelice e tuo credevi [Ernani. Infelice! e tu credevi] / Tancredi Pasero
Columbia (U.K.)	Unknown	4/30/1927		WB1262	D12546	La bohème. Vecchia zimarra / Tancredi Pasero
Columbia (U.K.)	Unknown	4/30/1927		WB1271	D12545	Aria del fischio [Mefistofele. Son lo spirito] / Tancredi Pasero
Columbia (U.K.)	Unknown	4/30/1927		WB1268	D12545	Mefistofele. Ecco il mondo / Tancredi Pasero
Columbia (U.K.)	Unknown	11/30/1925		WB1282	D12544	Rigoletto. Questa o quella [Rigoletto. Questa o quella per me pari sono] / Dino Borgioli
Columbia (U.K.)	Unknown	12/31/1927		WB1265	D12544	Barbiere di Siviglia. Ecco ridente [Barbiere di Siviglia. Ecco ridente in cielo] / Dino Borgioli
Columbia (U.K.)	Unknown	8/31/1927		WB1426	D12543	E lucean le stelle [Tosca. E lucevan le stelle] / Alessandro Granda
Columbia (U.K.)	Unknown	8/31/1927		WB1422	D12543	Recondite armonie [Tosca. Recondita armonia] / Alessandro Granda
Columbia (U.K.)	Unknown	4/30/1927		WB1364	D12542	La Gioconda. Duetto Laura-Alvise, Parte II. / Tancredi Pasero ; Ebe Stignani
Columbia (U.K.)	Unknown	4/30/1927		WB1363	D12542	La Gioconda. Duetto Laura-Alvise, Parte I. / Tancredi Pasero ; Ebe Stignani
Columbia (U.K.)	Unknown	8/31/1927		WB1412	D12539	Sorrisi e lagrime / Maria Gentile
Columbia (U.K.)	Unknown	8/31/1927		WB1396	D12539	La folletta [Sei sorelle. Folletta] / Maria Gentile
Columbia (U.K.)	Unknown	4/30/1927		WB1301	D12536	Sovra il sen... [Sonnambula. Sovra il sen la man mi posa] / Anna-Maria Guglielmetti
Columbia (U.K.)	Unknown	4/30/1927		WB1300	D12536	La sonnambula. Come per me sereno / Anna-Maria Guglielmetti
Columbia (U.K.)	Unknown	4/30/1927		WB1244	D12535	Morir si pura e bella [Aïda. Morir! sì pura e bella!] / Francesco Merli
Columbia (U.K.)	Unknown	4/30/1927		WB1239	D12535	Romanza del fiore [Carmen. Fleur que tu m'avais jetée] / Francesco Merli
Columbia (U.K.)	Unknown	4/30/1927		WB1238	D12534	La forza del destino. La vita è inferno / Francesco Merli
Columbia (U.K.)	Unknown	4/30/1927		WB1211	D12534	O tu che in seno [Forza del destino. O tu che in seno agli angeli] / Francesco Merli
Columbia (U.K.)	Unknown	1/31/1927		WB1206	D12533	O cieli azzurri [Aïda. O patria mia] / Giannina Arangi-Lombardi
Columbia (U.K.)	Unknown	12/31/1927		WB1201	D12533	Cavalleria rusticana. Voi lo sapete o mamma [Cavalleria rusticana. Voi lo sapete] / Giannina Arangi-Lombardi
Columbia (U.K.)	Unknown	5/31/1926		WB995	D12532	Otello. Ave Maria / Maria Zamboni
Columbia (U.K.)	Unknown	1/31/1927		WB1160	D12532	Quest'assisa [Aïda. Quest'assisa ch'io vesto] / Salvatore Baccaloni ; Maria Pia Pagliarini ; Emilia Rubadi ; Mariano Stabile ; Vocal chorus (unidentified; Columbia Records)
Columbia (U.K.)	Unknown	1/31/1927		WB1166	D12531	Le barbier de Séville. Ecco ridente in cielo [Barbiere di Siviglia. Ecco ridente in cielo] / Roberto D'Alessio
Columbia (U.K.)	Unknown	1/31/1927		WB1148	D12531	Ay, ay, ay / Roberto D'Alessio
Columbia (U.K.)	Unknown	1/31/1927		WB1168	D12526	I pagliacci. Il prologo, Parte II. / Carlo Galeffi
Columbia (U.K.)	Unknown	1/31/1927		WB1167	D12526	I pagliacci. Il prologo, Parte I. / Carlo Galeffi
Columbia (U.K.)	Unknown	6/30/1924		B273	D12508	Un dì mi era di gioia [Andrea Chénier. Nemico della patria] / Benvenuto Franci
Columbia (U.K.)	Unknown	6/30/1924		B259	D12508	Andrea Chenier. Son sessant'anni / Benvenuto Franci
Columbia (U.K.)	Unknown	3/31/1926		WB983	D12490	Cavalleria rusticana. Gli aranci olezzano / Vocal chorus (unidentified; Columbia Records)
Columbia (U.K.)	Unknown	5/31/1926		WB1006	D12490	Un di mi era di gioia [Andrea Chénier. Nemico della patria] / Carlo Galeffi
Columbia (U.K.)	Unknown	7/31/1926		WA3486	D12486	Tosca. Recondita armonia / Aroldo Lindi
Columbia (U.K.)	Unknown	7/31/1926		WA3485	D12486	E lucean le stelle [Tosca. E lucevan le stelle] / Aroldo Lindi
Columbia (U.K.)	Unknown	7/31/1929		WB2701	D12315	Don Giovanni. Là ci darem la mano / Luigi Montesanto ; Maria Zamboni
Columbia (U.K.)	Unknown	7/31/1929		WB2581	D12315	Norma. Meco all' altar di Venere / Manuel Salazar
Columbia (U.K.)	Unknown	7/31/1929		WB2588	D12314	La forza del destino. La vita è inferno / Manuel Salazar
Columbia (U.K.)	Unknown	7/31/1929		WB2587	D12314	La forza del destino. O tu che in seno... [Forza del destino. O tu che in seno agli angeli] / Manuel Salazar
Columbia (U.K.)	2	7/31/1929		WB2599	D12313	Elegia / Bernardo de Plaisant ; Attilio Ranzato ; Conchita Velásquez
Columbia (U.K.)	2	7/31/1929		WB2598	D12313	L'uomo è fumatore / Bernardo de Plaisant ; Attilio Ranzato ; Conchita Velásquez
Columbia (U.K.)	Unknown	12/31/1928		WB2224	D12293	I pini di Roma. I pini del Gianicolo, Parte IV. / Grande Orchestra Sinfonica di Milano ; Lorenzo Molajoli
Columbia (U.K.)	2	12/31/1928		WB2220	D12293	I pini di Roma. Presso una catacomba, Parte III. / Grande Orchestra Sinfonica di Milano ; Lorenzo Molajoli
Columbia (U.K.)	Unknown	12/31/1928		WB2141	D12291	Aprite un po quegli occhi [Nozze di Figaro. Aprite un po' quegl' occhi] / Mariano Stabile
Columbia (U.K.)	Unknown	12/31/1928		WB2170	D12291	Siciliana di Pergolesi / Mariano Stabile
Columbia (U.K.)	Unknown	12/31/1928		WB2117	D12289	Dannazione di Faust. Su queste rose [Damnation de Faust. Voici des roses] / Luigi Montesanto
Columbia (U.K.)	Unknown	12/31/1928		WB2106	D12289	La fanciulla del West. Minnie dalla mia casa / Luigi Montesanto
Columbia (U.K.)	Unknown	12/31/1928		WB2116	D12288	Norma. Casta diva / Iva Pacetti
Columbia (U.K.)	Unknown	12/31/1928		WB2104	D12288	Serenata [Don Giovanni. Deh, vieni alla finestra] / Luigi Montesanto
Columbia (U.K.)	Unknown	6/30/1928		WB1932	D12284	Rigoletto. Miei signori / Carlo Morelli
Columbia (U.K.)	Unknown	6/30/1928		WB1931	D12284	Cortigiani vil razza [Rigoletto. Cortigiani, vil razza dannata] / Carlo Morelli
Columbia (U.K.)	Unknown	4/28/1928		WB1927	D12283	Zaza. Buona Zazà [Zazà. Buona Zazà del mio buon tempo, ascolta] / Carlo Morelli
Columbia (U.K.)	Unknown	5/7/1928		WB1919	D12283	Zaza. Zazà piccola zingara [Zazà. Zazà, piccola zingara] / Carlo Morelli
Columbia (U.K.)	Unknown	6/30/1928		WB1929	D12281	Il sogno [Otello. Era la notte] / Carlo Morelli
Columbia (U.K.)	Unknown	6/30/1928		WB1909	D12281	Erodiade. Vision fuggitiva [Hérodiade. Vision fugitive] / Carlo Morelli
Columbia (U.K.)	Unknown	11/30/1927		WB1550	D12278	Silvano. S'è spento il sol / Giuseppe Taccani
Columbia (U.K.)	Unknown	11/30/1927		WB1549	D12278	Guglielmo Ratcliff. Ombra esecrata / Giuseppe Taccani
Columbia (U.K.)	Unknown	2/28/1926		B733	D12262	Gioconda. Suicidio / Giannina Arangi-Lombardi
Columbia (U.K.)	Unknown	6/30/1924		B403	D12262	Si, morir ella dee [Gioconda. Sì, morir ella de'!] / Fernando Autori
Columbia (U.K.)	Unknown	2/28/1926		B824	D12257	Il sogno [Manon. En fermant les yeux je vois] / Roberto D'Alessio
Columbia (U.K.)	Unknown	2/28/1926		B817	D12257	Ay ay ay / Roberto D'Alessio
Columbia (U.K.)	Unknown	9/30/1929		W33022	D12061	Vers l'avenir / Maurice Bastin ; Orchestre du Théâtre Royal de la Monnaie ; Louis Richard
Columbia (U.K.)	Unknown	9/30/1929		W33019	D12061	La Brabançonne : Hymne national belge. / Maurice Bastin ; Orchestre du Théâtre Royal de la Monnaie ; Louis Richard
Columbia (U.K.)	Unknown	4/9/1929		WL1580	D12055	Le petit duc. Couplets du départ / Louise Dhamarys ; Ernest Géoris
Columbia (U.K.)	Unknown	4/9/1929		WL1578	D12055	Le petit duc. Rondeau de la paysanne / Louise Dhamarys ; Ernest Géoris
Columbia (U.K.)	1	2/17/1928		WL917	D12052	La Basoche. Fabliau / Jules Clémandh ; Louise Dhamarys
Columbia (U.K.)	Unknown	9/13/1927		WL571	D12052	Couplet de Germaine [Cloches de Corneville. Chanson des cloches] / Jules Clémandh ; Louise Dhamarys
Columbia (U.K.)	Unknown	12/4/1928		WL1326	D12050	Leïla / Yvonne Gouverné ; Dolorès de Silvera
Columbia (U.K.)	Unknown	5/13/1928		WL1081	D12050	Sept chanson populaires espagnoles. Jota [Canciones populares españolas. Jota] / Georges van Parys ; Dolorès de Silvera
Columbia (U.K.)	1	6/14/1928		WL1180	D12049	Pour un baiser / Andrée Marilliet ; Georges van Parys
Columbia (U.K.)	1	6/13/1928		WL1174	D12049	Notre doux nid [Tosca. Non la sospiri la nostra casetta] / Élie Cohen ; Andrée Marilliet
Columbia (U.K.)	Unknown	5/13/1928		WL1083	D12045	Sept chansons populaires espagnoles. Polo [Canciones populares españolas] / Georges van Parys ; Dolorès de Silvera
Columbia (U.K.)	Unknown	5/13/1928		WL1082	D12045	Sept chansons populaires espagnoles. Nana [Canciones populares españolas] / Georges van Parys ; Dolorès de Silvera
Columbia (U.K.)	1	2/15/1928		WL902	D12038	La belle meunière. Berceuse du ruisseau [Schöne Müllerin. Baches Wiegenlied] / Maurice Le Boucher ; Charlotte Mellot-Joubert
Columbia (U.K.)	Unknown	2/15/1928		WL901	D12038	La belle meunière. Fleurs fanées [Schöne Müllerin. Trockne Blumen] / Maurice Le Boucher ; Charlotte Mellot-Joubert
Columbia (U.K.)	1	2/25/1928		WL935	D12033	Sérénade [Faust. Vous qui faites l'endormie] / Fred Bordon ; Fernand Heurteur
Columbia (U.K.)	Unknown	2/25/1928		WL933	D12033	Ronde du veau d'or [Faust. Veau d'or est toujours debout] / Fred Bordon ; Fernand Heurteur
Columbia (U.K.)	1	1/20/1928		WL864	D12032	Manon. Comte Des Grieux / Élie Cohen ; Louis Guénot
Columbia (U.K.)	1	12/15/1927		WL793	D12032	Patrie. Cantabile de Rysoor / Élie Cohen ; Louis Guénot
Columbia (U.K.)	Unknown	11/1/1927		WL736	D12028	Jérusalem / Marthe Nespoulous ; Georges van Parys
Columbia (U.K.)	1	10/13/1927		WL614	D12028	Clair de lune / Marthe Nespoulous ; Georges van Parys
